"ppntID","base1","base2","fuel1","fuel2","fueltype1","fueltype2","valuegap","whichtrial","sliderfeature","drawtime","responsetime"
"2577564",0.6813956529245666,0.6639186572169251,0.3608494750640263,0.18,"height","color",-0.12637590536969281,10,"fuel",1586276013666,1586276014885
"1258996",0.4548760966091685,0.16101639578455895,0.18865037546302754,0.81,"height","color",0.04461073417101674,11,"fuel",1586276013709,1586276017245
"2577564",0.6813956529245666,0.6639186572169251,0.3608494750640263,0.33,"height","color",-0.026788106787154042,10,"fuel",1586276016389,1586276017941
"824962",0.22721297474544822,0.7580695831662234,0.4482718678783062,0.42,"height","height",0.2165360403344853,7,"fuel",1586276010739,1586276019578
"313967",0.9393141488832248,0.44,0.2667970634845729,0.5774482865395805,"height","height",0.003470989465860108,1,"base",1586275990453,1586276019656
"2577564",0.8718662010966991,0.6128034761326535,0.4052238734373017,0.32,"color","height",-0.1572038867650207,11,"fuel",1586276019448,1586276021375
"1258996",0.5403429720162911,0.36410695349500255,0.3423684823379971,0.73,"color","height",0.08080167278013142,12,"fuel",1586276018748,1586276023205
"2577564",0.8718662010966991,0.6128034761326535,0.4052238734373017,0.72,"color","height",0.08791750368804069,11,"fuel",1586276022880,1586276023750
"2577564",0.8718662010966991,0.6128034761326535,0.4052238734373017,0.5,"color","height",-0.04689926106114306,11,"fuel",1586276025255,1586276026141
"3381815",0.5313190597639015,0.85,0.4142784390903276,0.2619014536051629,"color","color",0.002502204826458909,3,"base",1586276008327,1586276027585
"1258996",0.5403429720162911,0.36410695349500255,0.3423684823379971,0.26,"color","height",-0.09032859536251978,12,"fuel",1586276024709,1586276028110
"2577564",0.3369934928413776,0.6173900707972515,0.504663167402988,0.5,"color","height",0.13862683190709998,12,"fuel",1586276027815,1586276028450
"824962",0.22721297474544822,0.7580695831662234,0.4482718678783062,0.17,"height","height",0.0270186445429295,7,"fuel",1586276021086,1586276029866
"2577564",0.3369934928413776,0.6173900707972515,0.504663167402988,0.19,"color","height",-0.05276409004004798,12,"fuel",1586276029958,1586276030716
"1258996",0.5403429720162911,0.36410695349500255,0.3423684823379971,0.14,"color","height",-0.13402142978192008,12,"fuel",1586276029616,1586276033591
"2577564",0.3369934928413776,0.6173900707972515,0.504663167402988,0.35,"color","height",0.04601832128751224,12,"fuel",1586276032221,1586276033689
"2577564",0.17767672290880188,0.763495827060384,0.866784733008503,0.35,"height","color",0.11321606864280276,13,"fuel",1586276035193,1586276037071
"824962",0.678651986645101,0.42,0.7688575678278317,0.6785642287768457,"height","color",-0.23678973976720324,8,"base",1586276031371,1586276037746
"1258996",0.5403429720162911,0.36410695349500255,0.3423684823379971,0.29,"color","height",-0.07940538675766971,12,"fuel",1586276035098,1586276039530
"2577564",0.17767672290880188,0.763495827060384,0.866784733008503,0.09,"height","color",-0.08529284639289705,13,"fuel",1586276038574,1586276039512
"2577564",0.17767672290880188,0.763495827060384,0.866784733008503,0.19,"height","color",-0.008943263686858632,13,"fuel",1586276041018,1586276042028
"1258996",0.5403429720162911,0.36410695349500255,0.3423684823379971,0.7,"color","height",0.06987846417528135,12,"fuel",1586276041034,1586276043318
"3381815",0.25725562299399707,0.9051038387081862,0.918718030036286,0.27,"height","height",0.008032657278407795,4,"fuel",1586276029088,1586276045203
"2577564",0.38575785078650515,0.21,0.4960956171211872,0.7053684784660859,"color","color",-0.04324539856739612,14,"base",1586276043534,1586276045341
"1258996",0.5403429720162911,0.36410695349500255,0.3423684823379971,0.85,"color","height",0.12449450719953173,12,"fuel",1586276044822,1586276048296
"2577564",0.2721483317164588,0.29,0.6374929978545991,0.44806558833284216,"height","height",-0.04355363523052899,15,"base",1586276046845,1586276050232
"313967",0.4833970841634624,0.9819277938129222,0.36771859249247263,0.18,"color","height",-0.0010070925172277478,2,"fuel",1586276021159,1586276051578
"1258996",0.5403429720162911,0.36410695349500255,0.3423684823379971,0.97,"color","height",0.16818734161893203,12,"fuel",1586276049799,1586276053227
"824962",0.678651986645101,0.57,0.7688575678278317,0.6785642287768457,"height","color",-0.1350051054506764,8,"base",1586276039251,1586276053570
"2577564",0.3929526705700137,0.6479361608355203,0.7150934995672968,0.35,"color","height",-0.054220244069794116,16,"fuel",1586276051735,1586276054079
"2577564",0.3929526705700137,0.6479361608355203,0.7150934995672968,0.67,"color","height",0.1531193273975724,16,"fuel",1586276055590,1586276057370
"1258996",0.5403429720162911,0.36410695349500255,0.3423684823379971,0.63,"color","height",0.04439097743063117,12,"fuel",1586276054733,1586276058513
"2577564",0.3929526705700137,0.6479361608355203,0.7150934995672968,0.56,"color","height",0.08184634970566518,16,"fuel",1586276058877,1586276059705
"3381815",0.41620178612218917,0.5284416803151759,0.963585523078027,0.59,"height","height",-0.08926542440060503,7,"fuel",1586276049008,1586276061582
"2577564",0.3929526705700137,0.6479361608355203,0.7150934995672968,0.45,"color","height",0.010573372013757909,16,"fuel",1586276061212,1586276062094
"1258996",0.26839068408262157,0.5326538501880946,0.5848934503389167,0.5,"color","height",0.10934697184214062,13,"fuel",1586276060019,1586276064395
"824962",0.678651986645101,0.7,0.7688575678278317,0.6785642287768457,"height","color",-0.04679175570968647,8,"base",1586276055074,1586276065682
"2577564",0.15345984099354792,0.32590664905568834,0.42078413227916567,0.6,"height","height",0.1309705234012442,17,"fuel",1586276063597,1586276066709
"1258996",0.26839068408262157,0.5326538501880946,0.5848934503389167,0.4,"color","height",0.05608158682333117,13,"fuel",1586276065897,1586276068352
"3381815",0.41620178612218917,0.5284416803151759,0.963585523078027,0.76,"height","height",0.0005696612529749179,7,"fuel",1586276063085,1586276069871
"2577564",0.15345984099354792,0.32590664905568834,0.42078413227916567,0.24,"height","height",0.013644129741196387,17,"fuel",1586276068245,1586276069671
"1258996",0.26839068408262157,0.5326538501880946,0.5848934503389167,0.33,"color","height",0.018795817310164553,13,"fuel",1586276069853,1586276071509
"2577564",0.22907170054638293,0.9778179699383316,0.39794707042814204,0.5,"height","height",0.3977505728187401,18,"fuel",1586276071184,1586276071608
"2577564",0.22907170054638293,0.9778179699383316,0.39794707042814204,0.22,"height","height",0.12396154123600724,18,"fuel",1586276073112,1586276074019
"1258996",0.22287421116273065,0.1287931576798529,0.2885985467764338,0.5,"height","height",0.00007540538441833111,14,"fuel",1586276073015,1586276075288
"2577564",0.22907170054638293,0.9778179699383316,0.39794707042814204,0.03,"height","height",-0.06182387305227576,18,"fuel",1586276075523,1586276076490
"824962",0.7064788546838469,0.5840005260728055,0.4780014853898775,0.45,"height","height",-0.07489770520265576,9,"fuel",1586276067187,1586276077738
"1258996",0.4970163354576682,0.5332421021349047,0.005802241579960121,0.5,"height","color",0.2637372422199405,15,"fuel",1586276076794,1586276079051
"2577564",0.22907170054638293,0.9778179699383316,0.39794707042814204,0.08,"height","height",-0.012932974555359175,18,"fuel",1586276077994,1586276078906
"3381815",0.1371750263360212,0.3717883257057084,0.9757142911351881,0.85,"color","height",0.18217644326695043,8,"fuel",1586276071373,1586276080923
"1258996",0.4970163354576682,0.5332421021349047,0.005802241579960121,0.42,"height","color",0.2210778740491481,15,"fuel",1586276080555,1586276082377
"313967",0.007947151913131223,0.7674018496567465,0.2556530215982493,0.01,"height","color",0.005642305096875161,3,"fuel",1586276053080,1586276082879
"3381815",0.1371750263360212,0.3717883257057084,0.9757142911351881,0.75,"color","height",0.14499761069637962,8,"fuel",1586276082426,1586276085519
"1258996",0.4970163354576682,0.5332421021349047,0.005802241579960121,0.32,"height","color",0.16775366383565765,15,"fuel",1586276083881,1586276086351
"824962",0.7064788546838469,0.5840005260728055,0.4780014853898775,0.56,"height","height",-0.010657647334647136,9,"fuel",1586276079242,1586276087498
"3381815",0.1371750263360212,0.3717883257057084,0.9757142911351881,0.67,"color","height",0.11525454463992296,8,"fuel",1586276087021,1586276089866
"1258996",0.4970163354576682,0.5332421021349047,0.005802241579960121,0.25,"height","color",0.1304267166862143,15,"fuel",1586276087853,1586276092691
"3381815",0.1371750263360212,0.3717883257057084,0.9757142911351881,0.57,"color","height",0.0780757120693521,8,"fuel",1586276091369,1586276093766
"1258996",0.4970163354576682,0.5332421021349047,0.005802241579960121,0.2,"height","color",0.10376461157946906,15,"fuel",1586276094193,1586276097248
"3381815",0.1371750263360212,0.3717883257057084,0.9757142911351881,0.37,"color","height",0.003718046928210428,8,"fuel",1586276095268,1586276097787
"824962",0.6025403639382784,0.08767198745970306,0.12371106390450137,0.45,"height","color",-0.0350885151113435,10,"fuel",1586276089002,1586276098258
"313967",0.09608041056465011,0.8951407268570396,0.8410102551705254,0.09,"height","height",-0.00024194518873167647,4,"fuel",1586276084381,1586276099254
"1258996",0.4970163354576682,0.5332421021349047,0.005802241579960121,0.16,"height","color",0.08243492749407287,15,"fuel",1586276098755,1586276101953
"1258996",0.4970163354576682,0.5332421021349047,0.005802241579960121,0.09,"height","color",0.04510798034462954,15,"fuel",1586276103455,1586276107385
"824962",0.6346756378268956,0.5401105552225822,0.2548289959254445,0.47,"height","color",0.09211820542884477,11,"fuel",1586276099762,1586276108186
"824962",0.6346756378268956,0.5401105552225822,0.2548289959254445,0.41,"height","color",0.05971157211548983,11,"fuel",1586276109690,1586276114122
"3381815",0.07749953031611923,0.08616373325168092,0.8043951311670865,0.83,"height","color",0.009175653744872843,9,"fuel",1586276099289,1586276115380
"1258996",0.07470496087117073,0.9909269885357519,0.9943352363587177,0.25,"height","color",0.17344997220893366,16,"fuel",1586276108892,1586276116396
"824962",0.6346756378268956,0.5401105552225822,0.2548289959254445,0.36,"height","color",0.032706044354360725,11,"fuel",1586276115626,1586276119394
"1258996",0.07470496087117073,0.9909269885357519,0.9943352363587177,0.14,"height","color",0.06444800347000097,16,"fuel",1586276117902,1586276121375
"1258996",0.07470496087117073,0.9909269885357519,0.9943352363587177,0.06,"height","color",-0.014826155612859195,16,"fuel",1586276122877,1586276125876
"824962",0.8815929484322609,0.39,0.37806671838832806,0.9984850732164277,"color","color",0.05610822558633144,12,"base",1586276120898,1586276129121
"824962",0.8815929484322609,0.26,0.37806671838832806,0.9984850732164277,"color","color",-0.0736948339318042,12,"base",1586276130626,1586276134898
"3381815",0.24372595403729758,0.8065898969981129,0.5250575078689963,0.16,"color","height",0.001084241489881066,10,"fuel",1586276116882,1586276138029
"824962",0.8815929484322609,0.41,0.37806671838832806,0.9984850732164277,"color","color",0.07607792705065991,12,"base",1586276136402,1586276140377
